partNumber,productName,spec,rate,stock,safety,laststock1,laststock2,laststock3,prdictSafety1,prdictSafety2,seasonPart,modelName,recommend,createTime,true_consumption1_x,true_consumption1_y
22005-000020,皮帶-環帶-橡膠皮帶(Motor belt),L273-3GT-15寬,1.0,35.0,1.0,0.0,0.0,0.0,1,0,0,2022-09-13-11-34-33,1,1663040931,0.0,2.0
22005-000037,皮帶-環帶-橡膠皮帶(Motor belt),L336-3GT-15寬,1.0,46.0,4.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22005-000090,皮帶-環帶-橡膠皮帶(Motor belt),L345-3GT-15寬,1.0,7.0,1.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,,
22005-000211,皮帶-環帶-橡膠皮帶(Motor belt),L192-2GT-12寬,1.0,2.0,1.0,2.0,0.0,0.0,1,2,0,2022-09-13-11-34-33,3,1663040931,0.0,2.0
22005-000225,皮帶-環帶-橡膠皮帶,L360-5GT-20寬,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2022-09-13-11-34-33,0,1663040931,4.0,0.0
22005-000262,皮帶-環帶-橡膠皮帶,L250-2GT-12寬,1.0,7.0,1.0,0.0,0.0,1.0,1,0,0,2022-09-13-11-34-33,1,1663040931,0.0,0.0
22005-000306,皮帶-環帶-橡膠皮帶,L309-3GT-15寬,1.0,12.0,2.0,0.0,1.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22005-000368,皮帶-環帶-橡膠皮帶,L128-2GT-6寬,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2022-09-13-11-34-33,1,1663040931,3.0,20.0
22005-000376,皮帶-環帶-橡膠皮帶,L420-5GT-20寬-RF,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22006-000030-02,皮帶輪-單邊擋片-02,P26-3GT-厚40-內徑14-(鍵槽式),1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22006-000189-03,皮帶輪-單邊擋片-03,P17-5GT-厚33.2-內徑11-(3件夾緊式),1.0,0.0,0.0,1.0,4.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22006-000272-04,皮帶輪-單邊擋片-04,P16-2GT-厚20.5-內徑5-(3件夾緊式),1.0,0.0,0.0,2.0,12.0,0.0,1,4,0,2022-09-13-11-34-33,5,1663040931,6.0,2.0
22006-000387,皮帶輪配件-馬達軸心迫緊座,外徑45*內徑23*14,1.0,12.0,1.0,0.0,1.0,0.0,2,0,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22006-000563-02,皮帶輪-無擋片-02,P41-3GT-厚32-內徑8-(3件夾緊式),1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22006-000704-02,皮帶輪-無擋片-02,2GT-P40-厚23+內徑5-(3件夾緊式),1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,2022-09-13-11-34-33,3,1663040931,0.0,0.0
22007-000028,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-16*17(D56-L45-d16-d17),1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,2022-09-13-11-34-33,3,1663040931,0.0,0.0
22007-000031,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-17*24(D56-L45-d17-d24),1.0,0.0,0.0,8.0,4.0,32.0,6,3,0,2022-09-13-11-34-33,9,1663040931,0.0,0.0
22007-000111,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10*13(D34-L27.1-d10-d13),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000131,聯軸器-羅昇(TS)-夾緊型,SFC-020SA2-08*08(D26-L23.15-d08-d08),1.0,10.0,3.0,0.0,0.0,0.0,1,0,0,2022-09-13-11-34-33,1,1663040931,1.0,0.0
22007-000133,聯軸器-羅昇(TS)-夾緊型,SFC-035DA2-10*12(D39-L48-d10-d12),1.0,0.0,0.0,9.0,2.0,1.0,9,8,0,2022-09-13-11-34-33,17,1663040931,0.0,1.0
22007-000153,聯軸器-羅昇(TS)-夾緊型,SFC-030DA2-10*09(D34-L37.8-d10-d09),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000160,聯軸器-大山惇(TSD)-夾緊型,MTC-55C-RD-24*17(D55-L78-d24-d17),1.0,0.0,0.0,0.0,0.0,0.0,3,4,0,2022-09-13-11-34-33,7,1663040931,0.0,0.0
22007-000163,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10*12(D34-L27.1-d10-d12),1.0,0.0,0.0,0.0,0.0,2.0,0,2,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22007-000179,聯軸器-羅昇(TS)-夾緊型,SFC-030DA2-6.35*10(D34-L37.8-d06.35-d10),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000187,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-12*24(D56-L43.4-d12-d24),1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000208,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-07*14(D34-L27.1-d07-d14),1.0,0.0,0.0,0.0,1.0,0.0,2,1,0,2022-09-13-11-34-33,3,1663040931,0.0,8.0
22007-000213,聯軸器-羅昇(TS)-夾緊型,SFC-050DA2-19*12(D56-L59.8-d19-d12),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000233,聯軸器-羅昇(TS)-夾緊型,SFC-025DA2-14*10(D29-L32.8-d14-d10),1.0,0.0,0.0,0.0,4.0,4.0,1,3,0,2022-09-13-11-34-33,4,1663040931,0.0,0.0
22007-000252,聯軸器-羅昇(TS)-夾緊型,SFC-030DA2-05*10(D34-L37.8-d05-d10),1.0,0.0,2.0,0.0,0.0,1.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000266,聯軸器-羅昇(TS)-夾緊型,SFC-040SA2-12*13(D44-L34-d12-d13),1.0,12.0,1.0,0.0,0.0,4.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000269,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10*16(D34-L27.1-d10-d16),1.0,0.0,0.0,3.0,0.0,2.0,2,0,0,2022-09-13-11-34-33,2,1663040931,3.0,0.0
22007-000289,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10*09(D34-L27.1-d10-d09),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,3.0,0.0
22007-000294,聯軸器-羅昇(TS)-夾緊型,SFC-020DA2-07*08(D26-L32.3-d07-d08),1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,1.0,1.0
22007-000297,聯軸器-高明鐵(GMT)-夾緊型,RACS40-18*18(D40-L44-d18-d18),1.0,0.0,0.0,0.0,0.0,0.0,2,4,0,2022-09-13-11-34-33,6,1663040931,0.0,0.0
22007-000298,聯軸器-羅昇(TS)-夾緊型,SFC-040SA2-12*22(D44-L34.6-d12-d22),1.0,0.0,0.0,2.0,2.0,0.0,2,0,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22007-000300,聯軸器-羅昇(TS)-夾緊型,SFC-035SA2-10*14(D39-L34.6-d10-d14),1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000307,聯軸器-羅昇(TS)-夾緊型,SFC-040SA2-14*17(D44-L34.6-d14-d17),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,1.0
22007-000324,羅昇(TS)-夾緊型,SFC-020SA2-07B*08BH(鍵槽加工),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000329,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-12*16(D56-L45-d12-d16),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,1.0,0.0
22007-000332,聯軸器-羅昇(TS)-夾緊型,SFC-020SA2-07*09(D26-L23.15-d07-d09),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000350,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-17*18(D56-L45-d17-d18),1.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000354,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10*15(D34-L27.1-d10-d15),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000364,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-17*16(D56-L45-d17-d16),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,1.0
22007-000390,聯軸器-羅昇(TS)-夾緊型,SFC-040SA2-08*12(D44-L34.6-d08-d12),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,8.0,0.0
22007-000393,聯軸器-羅昇(TS)-夾緊型,SFC-040SA2-12*12(D44-L34.6-d12-d12),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000397,聯軸器-羅昇(TS)-夾緊型,SFC-050DA2-17*14(D56-L59.8-d17-d14),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000398,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10BH*14BH(兩端鍵槽加工),1.0,0.0,0.0,0.0,0.0,22.0,2,3,0,2022-09-13-11-34-33,5,1663040931,0.0,4.0
22007-000401,聯軸器-羅昇(TS)-夾緊型,SFC-020SA2-9.525*07(D26-L23.15-d9.53-d07),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000404,聯軸器-羅昇(TS)-夾緊型,SFC-050SA2-17BH(6)*19BH(6)(兩端鍵槽加工),1.0,0.0,0.0,0.0,12.0,0.0,0,2,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22007-000409,聯軸器-羅昇(TS)-夾緊型,SFC050SA2-20*20(D56-L45-d20-d20),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22007-000410,聯軸器-羅昇(TS)-夾緊型,SFC-030SA2-10BH(3)*14BH(5)(兩端鍵槽加工),1.0,0.0,0.0,0.0,2.0,0.0,0,7,0,2022-09-13-11-34-33,7,1663040931,0.0,0.0
22007-000413,聯軸器-承鈞-夾緊型,MOR15C-4-5,1.0,0.0,0.0,0.0,2.0,2.0,4,0,0,2022-09-13-11-34-33,4,1663040931,0.0,12.0
22008-000043,光電-遮斷式,TOYO-EE-SX674P(PNP),1.0,87.0,18.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,,
22008-000052,光電-光電接頭(含10米線),TOYO-DU-P1001R-棕粉黑藍,1.0,14.0,3.0,0.0,0.0,0.0,1,1,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22008-000068,光電-光線線材,RIKO-RE-1103-PVC-2M,1.0,21.0,38.0,0.0,18.0,6.0,54,35,0,2022-09-13-11-34-33,89,1663040931,0.0,3.0
22009-000003,C形扣-軸用外C扣,軸徑10(內徑9.3*厚1),1.0,1100.0,533.0,0.0,0.0,0.0,734,171,0,2022-09-13-11-34-33,905,1663040931,0.0,0.0
22009-000008,C形扣-軸用外C扣,軸徑15(內徑13.8*厚1),1.0,200.0,383.0,600.0,0.0,0.0,672,62,0,2022-09-13-11-34-33,734,1663040931,500.0,500.0
22009-000017,C形扣-軸用外C扣,軸徑25(內徑23.2*厚1.2),1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,300.0,0.0
22009-000079,C形扣-孔用內C扣,孔徑37(外徑39.8*厚1.6),1.0,100.0,249.0,0.0,0.0,0.0,2,25,0,2022-09-13-11-34-33,27,1663040931,0.0,350.0
22009-000088,C形扣-孔用內C扣,孔徑55(外徑59.2*厚2),1.0,500.0,309.0,0.0,400.0,0.0,137,144,0,2022-09-13-11-34-33,281,1663040931,0.0,0.0
22009-000144,C形扣-軸用外C扣,軸徑5(內徑4.3*厚0.5),1.0,60.0,38.0,0.0,0.0,0.0,56,100,0,2022-09-13-11-34-33,156,1663040931,0.0,0.0
22012-000121,螺絲-外六角螺絲,M8*P1.25-L30,1.0,0.0,60.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22012-000290,螺絲-內六角螺絲,M2*P0.32-L8,1.0,0.0,1118.0,0.0,0.0,0.0,170,8,0,2022-09-13-11-34-33,178,1663040931,0.0,1900.0
22012-000291,螺絲-內六角螺絲,M2*P0.32-L10,1.0,500.0,2075.0,0.0,0.0,0.0,348,53,0,2022-09-13-11-34-33,401,1663040931,0.0,0.0
22012-000310,螺絲-內六角螺絲,M3*P0.5-L5,1.0,499.0,500.0,0.0,4.0,4.0,7,0,0,2022-09-13-11-34-33,7,1663040931,14.0,64.0
22012-000316,螺絲-內六角螺絲,M3*P0.5-L16,1.0,5000.0,1200.0,0.0,0.0,0.0,0,1703,0,2022-09-13-11-34-33,1703,1663040931,0.0,160.0
22012-000319,螺絲-內六角螺絲,M3*P0.5-L30,1.0,1000.0,567.0,1000.0,0.0,0.0,259,194,0,2022-09-13-11-34-33,453,1663040931,0.0,1000.0
22012-000337,螺絲-內六角螺絲,M4*P0.7-L14,1.0,579.0,42.0,15.0,0.0,0.0,13,7,0,2022-09-13-11-34-33,20,1663040931,0.0,80.0
22012-000341,螺絲-內六角螺絲,M4*P0.7-L30,1.0,500.0,917.0,1000.0,0.0,0.0,377,0,0,2022-09-13-11-34-33,377,1663040931,1000.0,0.0
22012-000343,螺絲-內六角螺絲,M4*P0.7-L40,1.0,0.0,225.0,0.0,0.0,0.0,47,61,0,2022-09-13-11-34-33,108,1663040931,0.0,0.0
22012-000344,螺絲-內六角螺絲,M4*P0.7-L45,1.0,0.0,900.0,0.0,600.0,1000.0,267,228,0,2022-09-13-11-34-33,495,1663040931,0.0,0.0
22012-000345,螺絲-內六角螺絲,M4*P0.7-L50,1.0,100.0,510.0,650.0,0.0,0.0,293,132,0,2022-09-13-11-34-33,425,1663040931,100.0,0.0
22012-000362,螺絲-內六角螺絲,M5*P0.8-L25,1.0,2000.0,1451.0,0.0,1000.0,1200.0,899,333,0,2022-09-13-11-34-33,1232,1663040931,0.0,0.0
22012-000363,螺絲-內六角螺絲,M5*P0.8-L30,1.0,4000.0,1473.0,0.0,1600.0,800.0,364,554,0,2022-09-13-11-34-33,918,1663040931,1200.0,1031.0
22012-000365,螺絲-內六角螺絲,M5*P0.8-L40,1.0,0.0,700.0,0.0,0.0,900.0,183,40,0,2022-09-13-11-34-33,223,1663040931,0.0,0.0
22012-000367,螺絲-內六角螺絲,M5*P0.8-L50,1.0,100.0,219.0,0.0,0.0,0.0,0,17,0,2022-09-13-11-34-33,17,1663040931,0.0,0.0
22012-000369,螺絲-內六角螺絲,M5*P0.8-L60,1.0,100.0,651.0,0.0,400.0,0.0,204,87,0,2022-09-13-11-34-33,291,1663040931,0.0,298.0
22012-000373,螺絲-內六角螺絲,M5*P0.8-L80,1.0,100.0,75.0,0.0,0.0,0.0,11,85,0,2022-09-13-11-34-33,96,1663040931,0.0,0.0
22012-000378,螺絲-內六角螺絲,M6*P1-L8,1.0,100.0,325.0,0.0,0.0,0.0,593,1310,0,2022-09-13-11-34-33,1903,1663040931,3643.0,0.0
22012-000380,螺絲-內六角螺絲,M6*P1-L12,1.0,500.0,1391.0,0.0,3000.0,1100.0,197,588,0,2022-09-13-11-34-33,785,1663040931,0.0,1100.0
22012-000387,螺絲-內六角螺絲,M6*P1-L40,1.0,100.0,390.0,0.0,0.0,0.0,125,78,0,2022-09-13-11-34-33,203,1663040931,0.0,350.0
22012-000390,螺絲-內六角螺絲,M6*P1-L55,1.0,100.0,436.0,0.0,600.0,0.0,168,194,0,2022-09-13-11-34-33,362,1663040931,0.0,500.0
22012-000391,螺絲-內六角螺絲,M6*P1-L60,1.0,100.0,100.0,0.0,0.0,0.0,29,10,0,2022-09-13-11-34-33,39,1663040931,0.0,0.0
22012-000405,螺絲-內六角螺絲,M8*P1.25-L20,1.0,100.0,291.0,356.0,0.0,510.0,149,98,0,2022-09-13-11-34-33,247,1663040931,0.0,0.0
22012-000407,螺絲-內六角螺絲,M8*P1.25-L30,1.0,100.0,6.0,2.0,0.0,0.0,26,25,0,2022-09-13-11-34-33,51,1663040931,0.0,0.0
22012-000593,螺絲-內六角固定(設定)螺絲,M3*P0.5-L3,1.0,0.0,0.0,0.0,2.0,1500.0,385,104,0,2022-09-13-11-34-33,489,1663040931,1998.0,0.0
22012-000594,螺絲-內六角固定(設定)螺絲,M3*P0.5-L4,1.0,5000.0,2318.0,0.0,0.0,2500.0,1151,0,0,2022-09-13-11-34-33,1151,1663040931,0.0,3000.0
22012-000595,螺絲-內六角固定(設定)螺絲,M3*P0.5-L5,1.0,0.0,0.0,0.0,0.0,0.0,0,4,0,2022-09-13-11-34-33,4,1663040931,0.0,0.0
22012-000596,螺絲-內六角固定(設定)螺絲,M3*P0.5-L6,1.0,100.0,2.0,0.0,0.0,0.0,32,21,0,2022-09-13-11-34-33,53,1663040931,0.0,0.0
22012-000617,螺絲-內六角固定(設定)螺絲,M4*P0.7-L10,1.0,0.0,0.0,0.0,0.0,0.0,1148,14,0,2022-09-13-11-34-33,1162,1663040931,10000.0,30.0
22012-000632,螺絲-內六角固定(設定)螺絲,M5*P0.8-L4,1.0,2100.0,3341.0,8000.0,0.0,3000.0,5432,2355,0,2022-09-13-11-34-33,7787,1663040931,0.0,15500.0
22012-000653,螺絲-內六角固定(設定)螺絲,M6*P1-L6,1.0,500.0,1800.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22012-000824,螺絲-內六角埋頭(皿頭)螺絲,M3*P0.5-L5,1.0,29616.0,200.0,0.0,0.0,20.0,543,5,0,2022-09-13-11-34-33,548,1663040931,0.0,2.0
22012-000826,螺絲-內六角埋頭(皿頭)螺絲,M3*P0.5-L8,1.0,100.0,120.0,105.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,54.0,0.0
22012-000827,螺絲-內六角埋頭(皿頭)螺絲,M3*P0.5-L10,1.0,100.0,43.0,0.0,0.0,0.0,13,28,0,2022-09-13-11-34-33,41,1663040931,0.0,0.0
22012-000852,螺絲-內六角埋頭(皿頭)螺絲,M4*P0.7-L16,1.0,100.0,900.0,0.0,0.0,800.0,119,0,0,2022-09-13-11-34-33,119,1663040931,0.0,0.0
22012-000854,螺絲-內六角埋頭(皿頭)螺絲,M4*P0.7-L25,1.0,0.0,0.0,0.0,0.0,0.0,94,23,0,2022-09-13-11-34-33,117,1663040931,0.0,500.0
22012-000870,螺絲-內六角埋頭(皿頭)螺絲,M5*P0.8-L8,1.0,100.0,840.0,0.0,0.0,0.0,33,3,0,2022-09-13-11-34-33,36,1663040931,0.0,0.0
22012-000871,螺絲-內六角埋頭(皿頭)螺絲,M5*P0.8-L10,1.0,200.0,1110.0,0.0,0.0,0.0,0,0,0,2022-09-13-11-34-33,0,1663040931,0.0,0.0
22012-000872,螺絲-內六角埋頭(皿頭)螺絲,M5*P0.8-L12,1.0,0.0,0.0,3000.0,4000.0,0.0,2353,1791,0,2022-09-13-11-34-33,4144,1663040931,0.0,112.0
22012-000874,螺絲-內六角埋頭(皿頭)螺絲,M5*P0.8-L16,1.0,1000.0,2482.0,3000.0,1000.0,0.0,975,1339,0,2022-09-13-11-34-33,2314,1663040931,0.0,1000.0
22012-000897,螺絲-內六角埋頭(皿頭)螺絲,M6*P1-L20,1.0,0.0,1500.0,0.0,1500.0,0.0,551,96,0,2022-09-13-11-34-33,647,1663040931,1000.0,0.0
22012-000920,螺絲-內六角埋頭(皿頭)螺絲,M8*P1.25-L25,1.0,400.0,510.0,0.0,0.0,0.0,104,104,0,2022-09-13-11-34-33,208,1663040931,800.0,0.0
22012-001110,螺絲-內六角半圓頭螺絲,M3*P0.5-L5,1.0,500.0,99.0,0.0,0.0,0.0,146,74,0,2022-09-13-11-34-33,220,1663040931,2.0,1001.0
22012-001136,螺絲-內六角半圓頭螺絲,M4*P0.7-L12,1.0,2000.0,2000.0,0.0,0.0,0.0,0,1189,0,2022-09-13-11-34-33,1189,1663040931,2000.0,0.0
22012-001139,螺絲-內六角半圓頭螺絲,M4*P0.7-L20,1.0,500.0,1187.0,1000.0,0.0,0.0,728,460,0,2022-09-13-11-34-33,1188,1663040931,1600.0,0.0
22012-001158,螺絲-內六角半圓頭螺絲,M5*P0.8-L12,1.0,0.0,1000.0,0.0,0.0,1000.0,579,0,0,2022-09-13-11-34-33,579,1663040931,0.0,0.0
22012-001180,螺絲-內六角半圓頭螺絲,M6*P1-L12,1.0,100.0,147.0,0.0,0.0,0.0,171,14,0,2022-09-13-11-34-33,185,1663040931,0.0,500.0
22012-001182,螺絲-內六角半圓頭螺絲,M6*P1-L16,1.0,1000.0,191.0,0.0,0.0,0.0,66,0,0,2022-09-13-11-34-33,66,1663040931,0.0,0.0
22012-001205,螺絲-內六角半圓頭螺絲,M8*P1.25-L20,1.0,5500.0,100.0,0.0,0.0,0.0,63,99,0,2022-09-13-11-34-33,162,1663040931,0.0,0.0
22012-001206,螺絲-內六角半圓頭螺絲,M8*P1.25-L25,1.0,100.0,450.0,150.0,150.0,0.0,66,96,0,2022-09-13-11-34-33,162,1663040931,0.0,0.0
22012-001387,螺絲-內六角螺絲,M2.5*P0.45-L6,1.0,12000.0,1860.0,0.0,0.0,7000.0,2249,258,0,2022-09-13-11-34-33,2507,1663040931,0.0,2000.0
22012-001390,螺絲-內六角螺絲,M2.5*P0.45-L16,1.0,138.0,150.0,0.0,0.0,0.0,41,72,0,2022-09-13-11-34-33,113,1663040931,500.0,0.0
22012-001392,螺絲-內六角螺絲,M2.5*P0.45-L10,1.0,192.0,1000.0,500.0,0.0,0.0,211,464,0,2022-09-13-11-34-33,675,1663040931,0.0,0.0
22012-001409,螺絲-內六角螺絲,M3*P0.5-L4,1.0,20758.0,74169.0,64515.0,30000.0,90546.0,69356,11334,0,2022-09-13-11-34-33,80690,1663040931,60000.0,90000.0
22012-001412,螺絲-十字半圓頭螺絲,M3*P0.5-L6,1.0,0.0,0.0,5000.0,0.0,0.0,902,1638,0,2022-09-13-11-34-33,2540,1663040931,0.0,0.0
22012-001413,螺絲-十字半圓頭螺絲,M4*P0.7-L6,1.0,0.0,0.0,0.0,0.0,0.0,680,41,0,2022-09-13-11-34-33,721,1663040931,0.0,0.0
22012-001416,螺絲-內六角螺絲,M4*P0.7-L12-(黑色碳鋼),1.0,0.0,0.0,0.0,0.0,0.0,289,0,0,2022-09-13-11-34-33,289,1663040931,0.0,0.0
22012-001440,螺絲-內六角螺絲,M2.5*P0.45-L20,1.0,9984.0,545.0,0.0,0.0,0.0,1086,354,0,2022-09-13-11-34-33,1440,1663040931,0.0,1000.0
22012-001470,螺絲-內六角埋頭(皿頭)螺絲,M1.6*P0.35*L4,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2022-09-13-11-34-33,1,1663040931,0.0,0.0
22012-001475,螺絲-內六角螺絲,M2*P0.4-L4,1.0,7996.0,756.0,1248.0,500.0,0.0,453,955,0,2022-09-13-11-34-33,1408,1663040931,3100.0,3500.0
22012-001476,螺絲-內六角半圓頭螺絲,M3*P0.5-L4,1.0,9999.0,500.0,0.0,0.0,0.0,14,64,0,2022-09-13-11-34-33,78,1663040931,100.0,0.0
22012-001496,螺絲-內六角螺絲+彈簧墊片,M5*P0.8*L20+彈片(白鐵CAP),1.0,39000.0,2500.0,0.0,4000.0,0.0,2219,0,0,2022-09-13-11-34-33,2219,1663040931,0.0,0.0
22012-001498,螺絲-內六角螺絲+彈簧墊片,M5*P0.8*L25+彈片(白鐵CAP),1.0,45000.0,1333.0,0.0,4000.0,0.0,1099,1913,0,2022-09-13-11-34-33,3012,1663040931,0.0,0.0
22012-001502,螺絲-內六角螺絲+彈簧墊片,M3*P0.5*L16+彈片(白鐵CAP),1.0,45000.0,1875.0,0.0,0.0,0.0,1946,0,0,2022-09-13-11-34-33,1946,1663040931,0.0,160.0
22012-001511,螺絲-內六角固定(設定)螺絲,M2*P0.32-L2,1.0,0.0,0.0,0.0,0.0,0.0,0,5,0,2022-09-13-11-34-33,5,1663040931,0.0,0.0
22012-001540,螺絲-圓頭十字割尾螺絲,M3*P0.5*L6,1.0,0.0,0.0,12.0,4.0,4.0,0,13,0,2022-09-13-11-34-33,13,1663040931,16.0,0.0
22012-001541,螺絲-內六角埋頭(皿頭)螺絲,M2*P0.4-L4-(鍍黑鋅),1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2022-09-13-11-34-33,5,1663040931,0.0,0.0
22012-001544,螺絲-內六角螺絲,M2*P0.4-L6-(鍍黑鋅),1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2022-09-13-11-34-33,5,1663040931,0.0,0.0
22012-001545,螺絲-內六角螺絲,M2*P0.4-L8-(鍍黑鋅),1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2022-09-13-11-34-33,5,1663040931,0.0,0.0
22012-001551,螺絲-內六角螺絲,M2.5*P0.45-L16-(鍍黑鋅),1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2022-09-13-11-34-33,2,1663040931,0.0,0.0
22012-001553,螺絲-內六角螺絲,M2.5*P0.5-L4+precote,1.0,0.0,0.0,0.0,0.0,0.0,282,0,0,2022-09-13-11-34-33,282,1663040931,0.0,5000.0
22012-001560,螺絲-內六角螺絲,M5*P0.8-L12+precote,1.0,0.0,0.0,27000.0,6000.0,16000.0,17000,12020,0,2022-09-13-11-34-33,29020,1663040931,12000.0,8000.0
22012-001563,螺絲-十字半圓頭螺絲,M2.5*P0.45-L70,1.0,0.0,0.0,0.0,0.0,8.0,1,4,0,2022-09-13-11-34-33,5,1663040931,12.0,0.0
22012-001567,螺絲-內六角螺絲,M1.6*P0.35*L4,1.0,0.0,0.0,54.0,0.0,0.0,35,32,0,2022-09-13-11-34-33,67,1663040931,0.0,0.0
22013-000015,定位銷,MS5-20-直徑5-長20,1.0,100.0,83.0,0.0,0.0,0.0,89,6,0,2022-09-13-11-34-33,95,1663040931,0.0,200.0
22013-000018,定位銷,MS6-10-直徑6-長10,1.0,29.0,2.0,0.0,0.0,0.0,18,0,0,2022-09-13-11-34-33,18,1663040931,0.0,0.0
22013-000021,定位銷,MS6-25-直徑6-長25,1.0,150.0,500.0,500.0,0.0,0.0,213,25,0,2022-09-13-11-34-33,238,1663040931,0.0,0.0
22013-000052,定位銷,直徑3-長5,1.0,0.0,0.0,954.0,0.0,0.0,554,70,0,2022-09-13-11-34-33,624,1663040931,0.0,0.0
22013-000061-02,定位銷-螺帽固定銷-02,GTH3-13*6*5.7-直徑4,1.0,0.0,0.0,0.0,2.0,2.0,11,3,0,2022-09-13-11-34-33,14,1663040931,4.0,27.0
